species,lma,wsg,height,at,count,dbh.gr,ba.gr
Trattinnickia aspera,54.6,0.439,29,50,88,12.9748618648169,1712.25804517467
Trattinnickia aspera,54.6,0.439,29,60,103,11.9502682443214,1705.97407852904
Trattinnickia aspera,54.6,0.439,29,80,119,12.5464220348166,2152.62988318127
Trattinnickia aspera,54.6,0.439,29,100,135,13.365609154774,3484.4616610646
Trattinnickia aspera,54.6,0.439,29,120,127,16.2565562769232,5163.06318565014
Trichilia pallida,50.9,0.573,16.7,10,977,3.64144512457914,99.4703093741992
Trichilia pallida,50.9,0.573,16.7,20,977,4.09908446544595,219.466579395533
Trichilia pallida,50.9,0.573,16.7,30,991,4.90612152628171,369.804467795821
Trichilia pallida,50.9,0.573,16.7,40,934,5.42940667438831,484.008675517053
Trichilia pallida,50.9,0.573,16.7,50,865,5.65966325579965,658.60412227001
Trichilia pallida,50.9,0.573,16.7,60,811,6.08363172076323,834.440025535991
Trichilia pallida,50.9,0.573,16.7,80,719,6.5686881687781,1072.0142912916
Trichilia pallida,50.9,0.573,16.7,100,614,6.53402655725735,1256.2913932833
Trichilia pallida,50.9,0.573,16.7,120,556,6.33730020772463,1430.40987193172
Trichilia tuberculata,57.8,0.692,29.3,10,28238,4.53032673938229,134.183453644361
Trichilia tuberculata,57.8,0.692,29.3,20,28238,5.02329533557237,258.252290492464
Trichilia tuberculata,57.8,0.692,29.3,30,24613,5.09881713462214,375.688419530315
Trichilia tuberculata,57.8,0.692,29.3,40,19984,5.90013945455918,605.664320836634
Trichilia tuberculata,57.8,0.692,29.3,50,16609,6.21037007341589,751.668108200426
Trichilia tuberculata,57.8,0.692,29.3,60,14012,6.94054678283942,1048.8215678922
Trichilia tuberculata,57.8,0.692,29.3,80,10479,7.79869656149334,1396.90793364396
Trichilia tuberculata,57.8,0.692,29.3,100,8300,9.02224765129933,1921.59136079382
Trichilia tuberculata,57.8,0.692,29.3,120,7005,9.70825644629366,2761.83633255468
Triplaris cumingiana,40.8,0.529,28.1,10,129,11.9311002073812,734.306143049046
Triplaris cumingiana,40.8,0.529,28.1,20,129,8.39909505718271,558.62083438107
Triplaris cumingiana,40.8,0.529,28.1,30,202,7.12295500131878,559.214618575026
Triplaris cumingiana,40.8,0.529,28.1,40,256,6.82701866026047,562.743018097865
Triplaris cumingiana,40.8,0.529,28.1,50,314,6.50844199803923,806.889997040575
Triplaris cumingiana,40.8,0.529,28.1,60,397,6.76127705686856,887.644544531063
Triplaris cumingiana,40.8,0.529,28.1,80,506,8.52956060432297,1407.482350019
Triplaris cumingiana,40.8,0.529,28.1,100,540,8.93600296068422,1710.39476935127
Triplaris cumingiana,40.8,0.529,28.1,120,543,8.85062056737588,2054.9010335509
Trophis caucana,40.8,0.475,12,10,148,1.38081664762939,3.34306340887861
Trophis caucana,40.8,0.475,12,20,148,5.52167223851472,329.564979318533
Trophis caucana,40.8,0.475,12,30,239,6.82351477383319,509.679632373942
Trophis caucana,40.8,0.475,12,40,326,6.76825333487364,629.622433282683
Trophis caucana,40.8,0.475,12,50,410,6.57114954050292,699.547574923941
Trophis caucana,40.8,0.475,12,60,460,6.36169463796942,775.686702064957
Trophis caucana,40.8,0.475,12,80,452,5.70824597266276,846.874636659368
Trophis caucana,40.8,0.475,12,100,404,4.70573885188315,827.347108151893
Trophis caucana,40.8,0.475,12,120,345,4.15985098633366,861.487721728252
Trophis racemosa,45.1,0.631,18.4,10,653,2.00261856013455,27.0939074691972
Trophis racemosa,45.1,0.631,18.4,20,653,3.44027367829887,180.00476185179
Trophis racemosa,45.1,0.631,18.4,30,552,3.81278253462447,283.534924369473
Trophis racemosa,45.1,0.631,18.4,40,477,3.32052657103329,274.309866038762
Trophis racemosa,45.1,0.631,18.4,50,408,3.30228972471767,337.139954694732
Trophis racemosa,45.1,0.631,18.4,60,371,3.54174178258704,437.479040893673
Trophis racemosa,45.1,0.631,18.4,80,261,3.83734195201987,642.787681704984
Trophis racemosa,45.1,0.631,18.4,100,206,3.53498733264534,728.81464912312
Trophis racemosa,45.1,0.631,18.4,120,172,4.10247075896322,824.594458712636
Turpinia occidentalis,38.4,0.407,22.6,50,67,7.99720051258932,956.434073391026
Turpinia occidentalis,38.4,0.407,22.6,60,94,9.47191125871173,1363.4500411336
Turpinia occidentalis,38.4,0.407,22.6,80,129,12.4593298149404,2632.57179877666
Turpinia occidentalis,38.4,0.407,22.6,100,156,13.1121221534006,3167.55749956745
Turpinia occidentalis,38.4,0.407,22.6,120,170,13.8251252484505,3576.00026514482
Unonopsis pittieri,50.3,0.428,22.2,10,990,4.38856131067888,82.4856667608564
Unonopsis pittieri,50.3,0.428,22.2,20,990,5.68771848467716,333.478690514474
Unonopsis pittieri,50.3,0.428,22.2,30,1111,6.39668928952761,505.091409138941
Unonopsis pittieri,50.3,0.428,22.2,40,1124,7.43863688930869,726.785459484962
Unonopsis pittieri,50.3,0.428,22.2,50,1120,7.5204928927645,851.971977986174
Unonopsis pittieri,50.3,0.428,22.2,60,1102,7.68922363352844,1047.40787400857
Unonopsis pittieri,50.3,0.428,22.2,80,1051,7.78845663566232,1300.87701963888
Unonopsis pittieri,50.3,0.428,22.2,100,1058,7.78099317833825,1543.19722827911
Unonopsis pittieri,50.3,0.428,22.2,120,974,7.87160218275321,1774.50350275617
Virola sebifera,60.1,0.487,30.5,10,2214,3.18907840687873,76.4121652434901
Virola sebifera,60.1,0.487,30.5,20,2214,5.21662388268245,310.210020076932
Virola sebifera,60.1,0.487,30.5,30,2879,7.20508161021478,648.239801726614
Virola sebifera,60.1,0.487,30.5,40,2998,8.7089302824096,935.899506595383
Virola sebifera,60.1,0.487,30.5,50,2834,10.01568300809,1301.80893189582
Virola sebifera,60.1,0.487,30.5,60,2710,10.6765182497716,1547.61728840553
Virola sebifera,60.1,0.487,30.5,80,2519,11.5006267742728,2101.04200255057
Virola sebifera,60.1,0.487,30.5,100,2426,11.5613053118517,2560.35179740654
Virola sebifera,60.1,0.487,30.5,120,2434,11.9526368297309,3097.00629556279
Virola surinamensis,49.5,0.407,37.3,10,67,3.11016498137307,87.9378431124049
Virola surinamensis,49.5,0.407,37.3,20,67,4.40420093228726,266.119381635639
Virola surinamensis,49.5,0.407,37.3,30,106,3.66355956745528,307.366563295075
Virola surinamensis,49.5,0.407,37.3,40,133,5.63956129928516,673.89600092946
Virola surinamensis,49.5,0.407,37.3,50,162,6.99618765144857,818.158067714168
Virola surinamensis,49.5,0.407,37.3,60,192,7.82644633058381,1221.88038257371
Virola surinamensis,49.5,0.407,37.3,80,228,9.09829091709064,1722.0560685639
Virola surinamensis,49.5,0.407,37.3,100,265,10.2597541155098,2300.11493339971
Virola surinamensis,49.5,0.407,37.3,120,279,10.9072397545599,2759.66618740524
Xylopia macrantha,67,0.84,19.8,10,2612,3.65656288049756,90.9885502247845
Xylopia macrantha,67,0.84,19.8,20,2612,5.00872380332373,293.24504678113
Xylopia macrantha,67,0.84,19.8,30,2532,5.75111401794265,463.814468730722
Xylopia macrantha,67,0.84,19.8,40,2359,6.11134086028491,599.819370748578
Xylopia macrantha,67,0.84,19.8,50,2178,6.41314289160683,704.035164371877
Xylopia macrantha,67,0.84,19.8,60,2041,6.7187365777778,859.426709327772
Xylopia macrantha,67,0.84,19.8,80,1680,6.4299926720527,1041.95214057066
Xylopia macrantha,67,0.84,19.8,100,1451,5.95295550651292,1153.6267105804
Xylopia macrantha,67,0.84,19.8,120,1209,5.72061595200303,1239.76273327712
Xylosma oligandra,40.2,NA,8.5,10,180,3.02164799406542,73.2923124961252
Xylosma oligandra,40.2,NA,8.5,20,180,2.3502360525458,94.8144390946366
Xylosma oligandra,40.2,NA,8.5,30,253,2.01429562335342,108.237432422368
Xylosma oligandra,40.2,NA,8.5,40,259,1.97653818651626,142.083077851284
Xylosma oligandra,40.2,NA,8.5,50,237,1.90391640291935,162.260594008653
Xylosma oligandra,40.2,NA,8.5,60,198,2.18315355125273,211.785452042074
Xylosma oligandra,40.2,NA,8.5,80,112,3.39829927525349,452.710945165597
Xylosma oligandra,40.2,NA,8.5,100,72,4.64159867790705,640.07944364966
Zanthoxylum acuminatum,68.6,0.579,23.2,10,168,2.20848855609472,24.629170034245
Zanthoxylum acuminatum,68.6,0.579,23.2,20,168,4.86666468000357,291.271336943283
Zanthoxylum acuminatum,68.6,0.579,23.2,30,186,6.0479287015081,568.487281493697
Zanthoxylum acuminatum,68.6,0.579,23.2,40,185,9.61633010199867,1094.18339539791
Zanthoxylum acuminatum,68.6,0.579,23.2,50,191,9.49237567000075,1553.45322505306
Zanthoxylum acuminatum,68.6,0.579,23.2,60,183,11.5428690953697,1923.00282029302
Zanthoxylum acuminatum,68.6,0.579,23.2,80,161,13.0012614498046,2432.48103871356
Zanthoxylum acuminatum,68.6,0.579,23.2,100,164,14.0037896897393,3158.15294497065
Zanthoxylum acuminatum,68.6,0.579,23.2,120,164,14.6089143124663,3700.02806242794
Zanthoxylum ekmanii,52.3,0.435,31.1,10,70,28.4038762964143,3323.76526813665
Zanthoxylum ekmanii,52.3,0.435,31.1,20,70,27.1662554820762,3699.54087642548
Zanthoxylum ekmanii,52.3,0.435,31.1,30,84,26.5382213694173,3919.35551596013
Zanthoxylum ekmanii,52.3,0.435,31.1,40,94,23.834966317449,3745.50184659876
Zanthoxylum ekmanii,52.3,0.435,31.1,50,110,24.6767557146093,4389.59514109074
Zanthoxylum ekmanii,52.3,0.435,31.1,60,124,26.7270265773779,5745.72402533728
Zanthoxylum ekmanii,52.3,0.435,31.1,80,139,29.0071439059328,7405.1750247327
Zanthoxylum ekmanii,52.3,0.435,31.1,100,157,28.3048960026714,8500.44908410529
Zanthoxylum ekmanii,52.3,0.435,31.1,120,183,28.3644409219892,9065.81726431731
Zanthoxylum panamense,38.4,0.552,28.2,10,162,3.66534041657108,39.7200874896366
Zanthoxylum panamense,38.4,0.552,28.2,20,162,6.83819574110001,508.762906069316
Zanthoxylum panamense,38.4,0.552,28.2,30,199,9.00428543136918,1010.26266471008
Zanthoxylum panamense,38.4,0.552,28.2,40,229,10.2750097615826,1020.05887982849
Zanthoxylum panamense,38.4,0.552,28.2,50,237,10.878901256842,1620.05846245748
Zanthoxylum panamense,38.4,0.552,28.2,60,238,12.9705201634104,2016.83895580575
Zanthoxylum panamense,38.4,0.552,28.2,80,235,13.2282043621901,2885.77723069132
Zanthoxylum panamense,38.4,0.552,28.2,100,231,15.7661054222321,3719.51637655085
Zanthoxylum panamense,38.4,0.552,28.2,120,219,15.6848605867758,4141.84304200896
