species,lma,wsg,height,at,count,dbh.gr,ba.gr
Trichilia tuberculata,57.8,0.692,29.3,40,19984,3.65184155631056,319.18926435483
Trichilia tuberculata,57.8,0.692,29.3,50,16609,4.04505387384476,448.994793197729
Trichilia tuberculata,57.8,0.692,29.3,60,14012,4.77199791821315,661.326869559858
Trichilia tuberculata,57.8,0.692,29.3,80,10479,5.74777300913543,1018.57814807901
Trichilia tuberculata,57.8,0.692,29.3,100,8300,6.60798833765663,1475.57987395614
Trichilia tuberculata,57.8,0.692,29.3,120,7005,7.47985036105665,1964.01527831782
Triplaris cumingiana,40.8,0.529,28.1,10,129,15.2689007470309,1021.32140686279
Triplaris cumingiana,40.8,0.529,28.1,20,129,12.4899149722834,994.993329247572
Triplaris cumingiana,40.8,0.529,28.1,30,202,13.3821948216624,1443.34724638357
Triplaris cumingiana,40.8,0.529,28.1,40,256,13.242065106819,1623.6388664578
Triplaris cumingiana,40.8,0.529,28.1,50,314,11.2595776181322,1576.51521313434
Triplaris cumingiana,40.8,0.529,28.1,60,397,13.4432353297272,1977.03002321976
Triplaris cumingiana,40.8,0.529,28.1,80,506,12.8841296075169,2362.00057507496
Triplaris cumingiana,40.8,0.529,28.1,100,540,12.4102629399381,2793.1963512604
Triplaris cumingiana,40.8,0.529,28.1,120,543,12.0084407218127,2923.46761093313
Trophis caucana,40.8,0.475,12,10,148,0.202691453940069,3.34306340887861
Trophis caucana,40.8,0.475,12,20,148,7.00775206465777,707.631425833112
Trophis caucana,40.8,0.475,12,30,239,12.5733788816934,1156.8911546385
Trophis caucana,40.8,0.475,12,40,326,12.0167360866109,1322.67408724004
Trophis caucana,40.8,0.475,12,50,410,11.1221695399741,1348.26237831418
Trophis caucana,40.8,0.475,12,60,460,10.2848772405188,1401.53024962735
Trophis caucana,40.8,0.475,12,80,452,9.03298701382185,1458.84059642616
Trophis caucana,40.8,0.475,12,100,404,8.50897963287424,1577.00159381274
Trophis caucana,40.8,0.475,12,120,345,8.69394732055642,1807.53762022413
Trophis racemosa,45.1,0.631,18.4,10,653,3.55762987012987,77.5613736334487
Trophis racemosa,45.1,0.631,18.4,20,653,5.01446618442395,287.085685774069
Trophis racemosa,45.1,0.631,18.4,30,552,5.89283583383384,455.441524878075
Trophis racemosa,45.1,0.631,18.4,40,477,7.07862070333049,741.87999967318
Trophis racemosa,45.1,0.631,18.4,50,408,8.11702318144614,1140.16071747816
Trophis racemosa,45.1,0.631,18.4,60,371,8.42762483345455,1284.09112002721
Trophis racemosa,45.1,0.631,18.4,80,261,10.2327898806734,1728.25726358636
Trophis racemosa,45.1,0.631,18.4,100,206,7.361778806756,1412.90461374609
Trophis racemosa,45.1,0.631,18.4,120,172,8.94057618371353,2016.05148799038
Turpinia occidentalis,38.4,0.407,22.6,50,67,11.8989144540489,2656.12721672295
Turpinia occidentalis,38.4,0.407,22.6,60,94,15.4990345687931,3569.08910638666
Turpinia occidentalis,38.4,0.407,22.6,80,129,15.2067680979231,4097.86995534299
Turpinia occidentalis,38.4,0.407,22.6,100,156,24.1843645049212,6041.49762009937
Turpinia occidentalis,38.4,0.407,22.6,120,170,23.0493835294903,6116.47870785544
Unonopsis pittieri,50.3,0.428,22.2,10,990,8.11221428538949,356.75743827855
Unonopsis pittieri,50.3,0.428,22.2,20,990,7.5508403362481,471.669010266085
Unonopsis pittieri,50.3,0.428,22.2,30,1111,7.26948164430693,563.318036769321
Unonopsis pittieri,50.3,0.428,22.2,40,1124,8.29174794249047,877.635665739216
Unonopsis pittieri,50.3,0.428,22.2,50,1120,8.79809659652533,1059.03331829946
Unonopsis pittieri,50.3,0.428,22.2,60,1102,8.46747034934138,1226.0556444948
Unonopsis pittieri,50.3,0.428,22.2,80,1051,9.19236881363078,1608.50200504365
Unonopsis pittieri,50.3,0.428,22.2,100,1058,9.32886548424507,1905.01969340057
Unonopsis pittieri,50.3,0.428,22.2,120,974,9.09639344057465,2158.29650283793
Virola sebifera,60.1,0.487,30.5,10,2214,3.35863099713898,76.1140129822279
Virola sebifera,60.1,0.487,30.5,20,2214,4.93823094143496,286.170786532604
Virola sebifera,60.1,0.487,30.5,30,2879,6.59121100532441,593.912486882367
Virola sebifera,60.1,0.487,30.5,40,2998,8.24968742295821,898.43502321277
Virola sebifera,60.1,0.487,30.5,50,2834,9.19253355704699,1201.73352057238
Virola sebifera,60.1,0.487,30.5,60,2710,9.83057380213062,1470.94175594911
Virola sebifera,60.1,0.487,30.5,80,2519,10.6012045294878,1941.0037429197
Virola sebifera,60.1,0.487,30.5,100,2426,10.9990807001673,2446.14678057013
Virola sebifera,60.1,0.487,30.5,120,2434,11.6315224148907,2882.05997596684
Virola surinamensis,49.5,0.407,37.3,10,67,3.11016498137307,87.9378431124051
Virola surinamensis,49.5,0.407,37.3,20,67,15.9584149679927,2350.67435078868
Virola surinamensis,49.5,0.407,37.3,30,106,30.7277908147428,4960.73974449576
Virola surinamensis,49.5,0.407,37.3,40,133,24.3328993587857,3908.74326973024
Virola surinamensis,49.5,0.407,37.3,50,162,22.5401897181632,3842.00702481849
Virola surinamensis,49.5,0.407,37.3,60,192,20.6021788075869,3670.51008785909
Virola surinamensis,49.5,0.407,37.3,80,228,15.026681538025,2909.91183868332
Virola surinamensis,49.5,0.407,37.3,100,265,18.2563288627631,5147.92193134227
Virola surinamensis,49.5,0.407,37.3,120,279,18.0678498104191,5499.97615650938
Xylopia macrantha,67,0.84,19.8,10,2612,3.55622438318153,86.8040383688658
Xylopia macrantha,67,0.84,19.8,20,2612,4.79114413903325,248.058295009216
Xylopia macrantha,67,0.84,19.8,30,2532,5.58456920220488,435.330785048185
Xylopia macrantha,67,0.84,19.8,40,2359,6.00293771341751,579.723958694503
Xylopia macrantha,67,0.84,19.8,50,2178,6.36951426351821,689.516897549314
Xylopia macrantha,67,0.84,19.8,60,2041,6.68371765552263,846.756274484702
Xylopia macrantha,67,0.84,19.8,80,1680,6.8296276047109,1074.1745260846
Xylopia macrantha,67,0.84,19.8,100,1451,6.38834214231813,1200.90041340062
Xylopia macrantha,67,0.84,19.8,120,1209,6.1601142019669,1342.27181854861
Xylosma oligandra,40.2,NA,8.5,10,180,2.58516015592161,27.8022768066601
Xylosma oligandra,40.2,NA,8.5,20,180,2.83331524885047,125.30031100813
Xylosma oligandra,40.2,NA,8.5,30,253,2.93480823093751,174.048783383112
Xylosma oligandra,40.2,NA,8.5,40,259,3.12930666335227,260.341868884812
Xylosma oligandra,40.2,NA,8.5,50,237,3.81440275936283,300.894212110321
Xylosma oligandra,40.2,NA,8.5,60,198,4.90134692681084,579.948242590387
Xylosma oligandra,40.2,NA,8.5,80,112,6.86481274971764,861.937629009532
Xylosma oligandra,40.2,NA,8.5,100,72,11.0733568278229,1435.75841679451
Zanthoxylum acuminatum,68.6,0.579,23.2,10,168,1.56910618960138,24.6291700342454
Zanthoxylum acuminatum,68.6,0.579,23.2,20,168,9.06884423947283,666.395668150357
Zanthoxylum acuminatum,68.6,0.579,23.2,30,186,11.4627910047514,1131.9799503937
Zanthoxylum acuminatum,68.6,0.579,23.2,40,185,14.3676988411378,2262.12613009414
Zanthoxylum acuminatum,68.6,0.579,23.2,50,191,15.9421115124656,2569.7243732933
Zanthoxylum acuminatum,68.6,0.579,23.2,60,183,17.8955028266281,3104.36659008457
Zanthoxylum acuminatum,68.6,0.579,23.2,80,161,19.2419064357216,3845.98945187078
Zanthoxylum acuminatum,68.6,0.579,23.2,100,164,20.3200197084032,5205.26513443979
Zanthoxylum acuminatum,68.6,0.579,23.2,120,164,20.538872097854,5933.42699479354
Zanthoxylum ekmanii,52.3,0.435,31.1,10,70,36.526269925782,5609.84654116649
Zanthoxylum ekmanii,52.3,0.435,31.1,20,70,31.3747680681255,4928.94025724298
Zanthoxylum ekmanii,52.3,0.435,31.1,30,84,37.1010502615923,7632.2656315475
Zanthoxylum ekmanii,52.3,0.435,31.1,40,94,32.7294267599287,7015.12845179166
Zanthoxylum ekmanii,52.3,0.435,31.1,50,110,37.5771741305445,8646.76129378112
Zanthoxylum ekmanii,52.3,0.435,31.1,60,124,32.6011874800661,8169.94255582863
Zanthoxylum ekmanii,52.3,0.435,31.1,80,139,40.1057510949654,11808.9905782942
Zanthoxylum ekmanii,52.3,0.435,31.1,100,157,42.8045955483543,15373.7012135721
Zanthoxylum ekmanii,52.3,0.435,31.1,120,183,37.9846861615639,13733.918548937
Zanthoxylum panamense,38.4,0.552,28.2,10,162,9.60515291148093,479.645060208989
Zanthoxylum panamense,38.4,0.552,28.2,20,162,11.5826776870454,996.960029896317
Zanthoxylum panamense,38.4,0.552,28.2,30,199,16.5134766598887,2333.21396855782
Zanthoxylum panamense,38.4,0.552,28.2,40,229,17.418254326747,2761.98451086188
Zanthoxylum panamense,38.4,0.552,28.2,50,237,17.9792892249026,3260.66732608908
Zanthoxylum panamense,38.4,0.552,28.2,60,238,22.9683882034587,4232.18776144766
Zanthoxylum panamense,38.4,0.552,28.2,80,235,22.742404340901,5050.03885571219
Zanthoxylum panamense,38.4,0.552,28.2,100,231,25.2838566336037,7023.87061675667
Zanthoxylum panamense,38.4,0.552,28.2,120,219,25.431812673448,7672.69726256493
